Time,Salinity_CauNoi,wind_speed,temp,total_precipitation
2025-01-31 03:00:00,1.5,0.9817186934976615,26.624750000000006,0.0
2025-01-31 05:00:00,1.8,1.8957302864101977,30.585630000000037,0.0
2025-01-31 07:00:00,1.6,2.2030843401008258,30.913720000000012,0.0
2025-01-31 09:00:00,1.4,1.213425607281906,31.034100000000024,0.0
2025-01-31 11:00:00,1.1,1.8843654993281007,30.426300000000026,0.0
2025-01-31 13:00:00,1.0,1.8512320292516689,26.28573,0.0
2025-01-31 15:00:00,1.2,1.9716520806667925,24.567700000000002,0.0
2025-01-31 17:00:00,1.5,1.412976665840889,23.724450000000047,0.0
2025-01-31 19:00:00,1.9,1.5395543568023735,23.15103000000005,0.0
2025-01-31 21:00:00,1.7,1.600117039707376,22.62563,0.0
2025-01-31 23:00:00,1.5,1.8938367598561505,21.79208,0.0
2025-02-01 01:00:00,1.3,2.3530265981433973,23.57620000000003,0.0
2025-02-01 03:00:00,1.6,1.298978701993724,27.45583000000005,0.0
2025-02-01 05:00:00,1.8,1.370291897425845,30.668150000000026,0.0
2025-02-01 07:00:00,2.1,1.2729863908331793,32.16317000000004,0.0
2025-02-01 09:00:00,1.9,0.8757065430899061,32.10812000000004,0.0
2025-02-01 11:00:00,1.5,1.7652058356502263,28.73538000000002,0.0
2025-02-01 13:00:00,1.3,3.2721117999568183,27.313440000000014,0.0
2025-02-01 15:00:00,1.1,3.4385628394857815,25.27633000000003,0.0
2025-02-01 17:00:00,1.4,3.048538487997217,24.204679999999996,0.0
2025-02-01 19:00:00,1.8,1.890835354337509,23.66604000000001,0.0
2025-02-01 21:00:00,2.2,1.643151598320779,23.83462000000003,0.0
2025-02-01 23:00:00,2,2.230685991495601,22.857000000000028,0.0
2025-02-02 01:00:00,1.5,2.119443517620417,24.01272,0.0
2025-02-02 03:00:00,1.7,0.9840186848782916,27.164060000000006,0.0
2025-02-02 05:00:00,1.9,0.31224903960996536,30.009550000000047,0.0
2025-02-02 07:00:00,2.2,1.1818711077231139,31.63918000000001,0.00047683716000000004
2025-02-02 09:00:00,1.8,0.961306884024302,31.814450000000022,0.0
2025-02-02 11:00:00,1.6,1.6099175272495136,29.824700000000007,0.0
